aar;selskab_id;vaerk_id;vrkanl_ny;selskab_navn;vaerk_postnr;vaerk_postdistrikt;vaerk_kommune;vrktypenavn;fv_net;fv_net_navn;anlaeg_navn;anlaegstype_navn;aktoer;idriftdato;skrotdato;elkapacitet_MW;varmekapacitet_MW;Hovedbrændsel;Hovedbrændselsgruppe;Kul_andel;Olie_andel;Naturgas_andel;Affald_andel;Biogas_andel;Fast biomasse_andel;Bio-olie_andel;Braendselsfrit_andel;Solenergi_andel;Vandkraft_andel;Elektricitet_andel;Omgivelsesvarme_andel
2025;2161;259;259-13;Ørsted Bioenergy & Thermal Power A/S;8541;Skødstrup;751;Centralt værk;206;Århus Fjernvarme;SSV18 Elkedler;Elpatron;fvv;2023-02-01 00:00:00;;0;200;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;2161;259;259-14;Ørsted Bioenergy & Thermal Power A/S;8541;Skødstrup;751;Centralt værk;206;Århus Fjernvarme;SSV EL-patron Damppudegenerator;Elpatron;fvv;1998-10-28 00:00:00;;0;0,098;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;2161;259;259-3;Ørsted Bioenergy & Thermal Power A/S;8541;Skødstrup;751;Centralt værk;206;Århus Fjernvarme;SSV 3;Dampturbine;cev;1984-01-01 00:00:00;;361,7;512,8;traepiller;fast biomasse;0;0,009464412;;;;0,990535588;;;;;;
2025;2161;259;259-4;Ørsted Bioenergy & Thermal Power A/S;8541;Skødstrup;751;Centralt værk;206;Århus Fjernvarme;SSV 4;Dampturbine;cev;1985-01-01 00:00:00;;357;485;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;259;259-5;Ørsted Bioenergy & Thermal Power A/S;8541;Skødstrup;751;Centralt værk;206;Århus Fjernvarme;SSV 5 - Nødstartanlæg;Gasturbine;cel;1986-01-01 00:00:00;;14;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;259;259-6;Ørsted Bioenergy & Thermal Power A/S;8541;Skødstrup;751;Centralt værk;206;Århus Fjernvarme;Hjælpekedel;Kedel;fvv;2012-01-01 00:00:00;;0;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;269;269-1;Ørsted Bioenergy & Thermal Power A/S;2650;Hvidovre;167;Centralt værk;2;Storkøbenhavns Fjernvarme;AVV1 Dampturbine;Dampturbine;cev;1990-01-01 00:00:00;;257,6;353,5;traepiller;fast biomasse;0;0,006283029;;;;0,993716971;;;;;;
2025;2161;269;269-2;Ørsted Bioenergy & Thermal Power A/S;2650;Hvidovre;167;Centralt værk;2;Storkøbenhavns Fjernvarme;AVV2 Kombianlæg;Kombianlæg;cev;2001-01-01 00:00:00;;548;583;traepiller;fast biomasse;0;7,51423E-05;0,026809911;;;0,973114947;;;;;;
2025;2161;269;269-3;Ørsted Bioenergy & Thermal Power A/S;2650;Hvidovre;167;Centralt værk;2;Storkøbenhavns Fjernvarme;AVV1 Dieselmotor;Kedel;fvv;1990-01-01 00:00:00;;0;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;269;269-4;Ørsted Bioenergy & Thermal Power A/S;2650;Hvidovre;167;Centralt værk;2;Storkøbenhavns Fjernvarme;AVV1 Hjælpedampkedel;Kedel;fvv;1990-01-01 00:00:00;;0;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;269;269-5;Ørsted Bioenergy & Thermal Power A/S;2650;Hvidovre;167;Centralt værk;2;Storkøbenhavns Fjernvarme;AVV2 Dieselmotor;Forbrændingsmotor;cel;2001-01-01 00:00:00;;0;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;269;269-7;Ørsted Bioenergy & Thermal Power A/S;2650;Hvidovre;167;Centralt værk;2;Storkøbenhavns Fjernvarme;AVV EL-patron Damppudegenerator;Elpatron;fvv;1992-06-01 00:00:00;;0;0,015;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;2161;274;274-13;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;KYV27 Elkedel;Elpatron;fvv;2024-08-01 00:00:00;;0;5;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;2161;274;274-2;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;KYV21 Dampturbine;Dampturbine;cel;1974-01-01 00:00:00;;260;0;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;274;274-3;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;KYV22 Dampturbine;Dampturbine;cel;1976-01-01 00:00:00;;260;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;274;274-4;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;KYV41 Motor;Forbrændingsmotor;cel;1973-01-01 00:00:00;;18;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;274;274-5;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;KYV51 Gasturbine;Gasturbine;cel;1973-01-01 00:00:00;;63;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;274;274-6;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;KYV52 Gasturbine;Gasturbine;cel;1973-01-01 00:00:00;;63;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;274;274-7;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;KYV50 Gasturbine;Gasturbine;cel;1983-01-01 00:00:00;;2;0;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;274;274-8;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;Hjælpedampkedel (28);Kedel;fvv;1973-01-01 00:00:00;;0;0;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;274;274-9;Ørsted Bioenergy & Thermal Power A/S;3630;Jægerspris;250;Centralt værk;;;Hjælpedampkedel (26);Kedel;fvv;1997-01-01 00:00:00;;0;0;naturgas;naturgas;;0,004018231;0,995981769;;;0;;;;;;
2025;2161;277;277-1;Ørsted Bioenergy & Thermal Power A/S;4400;Kalundborg;326;Centralt værk;31;Kalundborg Fjernvarme;ASV5 Dampturbine;Dampturbine;cev;1981-01-01 00:00:00;;640;150;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;277;277-10;Ørsted Bioenergy & Thermal Power A/S;4400;Kalundborg;326;Centralt værk;31;Kalundborg Fjernvarme;ASV8 Elkedel;Elpatron;fvv;2002-01-01 00:00:00;;0;85;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;2161;277;277-11;Ørsted Bioenergy & Thermal Power A/S;4400;Kalundborg;326;Centralt værk;31;Kalundborg Fjernvarme;ASV6;Dampturbine;cev;2019-08-27 00:00:00;;26;125;skovflis;fast biomasse;;0,001360075;;;;0,998639925;;;;;;
2025;2161;277;277-13;Ørsted Bioenergy & Thermal Power A/S;4400;Kalundborg;326;Centralt værk;31;Kalundborg Fjernvarme;ASV7 Elkedel;Elpatron;fvv;2023-01-12 00:00:00;;0;42;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;2161;277;277-4;Ørsted Bioenergy & Thermal Power A/S;4400;Kalundborg;326;Centralt værk;31;Kalundborg Fjernvarme;ASV2 Dampturbine;Dampturbine;cev;1961-01-01 00:00:00;;142;100;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;277;277-6;Ørsted Bioenergy & Thermal Power A/S;4400;Kalundborg;326;Centralt værk;31;Kalundborg Fjernvarme;ASV21+41 -Hjælpedampkedler;Kedel;fvv;1981-01-01 00:00:00;;0;37;gasolie;olie;;1;;;;0;;;;;;
2025;2161;277;277-9;Ørsted Bioenergy & Thermal Power A/S;4400;Kalundborg;326;Centralt værk;31;Kalundborg Fjernvarme;Pyroneer demoanlæg (ikke kvoteomfattet) Biogas anvendes i Blok 2;Bioforgasn. m. KE;fvv;2012-06-01 00:00:00;;0;0;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;280;280-2;Ørsted Bioenergy & Thermal Power A/S;4760;Vordingborg;390;Centralt værk;;;Masnedø GT MAV31;Gasturbine;cel;1975-01-01 00:00:00;;70;0;gasolie;olie;;1;;;;0;;;;;;
2025;2161;282;282-3;Ørsted Bioenergy & Thermal Power A/S;7000;Fredericia;607;Centralt værk;81;TVIS;SKV B3;Dampturbine;cev;1997-01-01 00:00:00;;385;453,3;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;282;282-4;Ørsted Bioenergy & Thermal Power A/S;7000;Fredericia;607;Centralt værk;81;TVIS;Hjælpedampkedel;Kedel;fvv;1997-01-01 00:00:00;;0;27;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;282;282-7;Ørsted Bioenergy & Thermal Power A/S;7000;Fredericia;607;Centralt værk;81;TVIS;SKV40;Dampturbine;cev;2017-05-01 00:00:00;;97,1;249,4;skovflis;fast biomasse;;0;0,000218951;;;0,999781049;;;;;;
2025;2161;288;288-1;Ørsted Bioenergy & Thermal Power A/S;7400;Herning;657;Centralt værk;163;Herning-Ikast Fjernvarme;HEV Herningværket;Dampturbine;cev;1982-10-01 00:00:00;;88,1;200;skovflis;fast biomasse;;0;0,022247289;;;0,977752711;;;;;;
2025;2161;288;288-2;Ørsted Bioenergy & Thermal Power A/S;7400;Herning;657;Centralt værk;163;Herning-Ikast Fjernvarme;Hjælpedampkedel;Kedel;fvv;1982-01-01 00:00:00;;0;0;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;331;331-2;Ørsted Bioenergy & Thermal Power A/S;2450;København SV;101;Centralt værk;2;Storkøbenhavns Fjernvarme;HCV Blok 7;Dampturbine;cev;1985-01-01 00:00:00;;44,2;142,7;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;331;331-4;Ørsted Bioenergy & Thermal Power A/S;2450;København SV;101;Centralt værk;2;Storkøbenhavns Fjernvarme;HCV blok 8;Gasturbine;cev;2004-01-01 00:00:00;;21;92,5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;331;331-5;Ørsted Bioenergy & Thermal Power A/S;2450;København SV;101;Centralt værk;2;Storkøbenhavns Fjernvarme;HCV kedel 21;Kedel;fvv;2006-01-01 00:00:00;;0;99,6;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;331;331-6;Ørsted Bioenergy & Thermal Power A/S;2450;København SV;101;Centralt værk;2;Storkøbenhavns Fjernvarme;HCV Kedel 22;Kedel;fvv;2006-01-01 00:00:00;;0;99,6;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;332;332-2;Ørsted Bioenergy & Thermal Power A/S;2100;København Ø;101;Centralt værk;2;Storkøbenhavns Fjernvarme;"SMV Blok 7 &#43; SMV1";Gasturbine;cev;1995-01-01 00:00:00;;78,5;135;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;332;332-3;Ørsted Bioenergy & Thermal Power A/S;2100;København Ø;101;Centralt værk;2;Storkøbenhavns Fjernvarme;SMV Kedel 21;Kedel;fvv;2007-03-15 00:00:00;;0;128;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;332;332-4;Ørsted Bioenergy & Thermal Power A/S;2100;København Ø;101;Centralt værk;2;Storkøbenhavns Fjernvarme;SMV Kedel 22;Kedel;fvv;2008-06-01 00:00:00;;0;128;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2161;990;990-1;Ørsted Bioenergy & Thermal Power A/S;6700;Esbjerg;561;Centralt værk;126;Esbjerg-Varde Fjernvarme;ESV 3;Dampturbine;cev;1992-07-01 00:00:00;;373,3;443,9;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2161;990;990-3;Ørsted Bioenergy & Thermal Power A/S;6700;Esbjerg;561;Centralt værk;126;Esbjerg-Varde Fjernvarme;Elkedel;Elpatron;fvv;1992-07-01 00:00:00;;0;30;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2163;1717;1717-8;DAKA DENMARK A/S;8723;Løsning;766;Erhvervsværk;147;Løsning Fjernvarme;Overskudsvarmeanlæg;Overskudsvarme;pvp;1970-01-01 00:00:00;;0;40;braendselsfrit;braendselsfrit;;0;;;;0;;1;;;;
2025;2167;670;670-2;Greve Fjernvarme A.m.b.a.;2670;Greve;253;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Kedel 1;Kedel;fvv;1980-01-01 00:00:00;;0;3,67;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2167;670;670-3;Greve Fjernvarme A.m.b.a.;2670;Greve;253;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Kedel 2;Kedel;fvv;1980-01-01 00:00:00;;0;5,83;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2167;670;670-4;Greve Fjernvarme A.m.b.a.;2670;Greve;253;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Kedel 3;Kedel;fvv;1985-06-01 00:00:00;;0;7,32;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2167;673;673-1;Greve Fjernvarme A.m.b.a.;2670;Greve;253;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Kedel 1;Kedel;fvv;1972-01-01 00:00:00;;0;9,3;gasolie;olie;;1;;;;0;;;;;;
2025;2167;673;673-3;Greve Fjernvarme A.m.b.a.;2670;Greve;253;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Kedel 3;Kedel;fvv;1974-01-01 00:00:00;;0;5,83;gasolie;olie;;1;;;;0;;;;;;
2025;2167;673;673-4;Greve Fjernvarme A.m.b.a.;2670;Greve;253;Fjernvarmeværk;2;Storkøbenhavns Fjernvarme;Kedel 4;Kedel;fvv;1976-01-01 00:00:00;;0;18,6;gasolie;olie;;1;;;;0;;;;;;
2025;2170;2150;2150-1;Novafos Måløv Rens A/S;2760;Måløv;151;Lokalt værk;;;Biogas anlæg;Forbrændingsmotor;pev;2013-01-01 00:00:00;;0,1;0,1;biogas;biogas;;0;;;1;0;;;;;;
2025;2171;829;829-4;Novafos Spildevand Furesø A/S;3520;Farum;190;Lokalt værk;;;Stavnsholt, ny gasmotor;Forbrændingsmotor;pev;2014-12-19 00:00:00;;0,063;0,09;biogas;biogas;;0;;;1;0;;;;;;
2025;2172;1056;1056-3;Skørping Varmeværk;9520;Skørping;840;Decentralt værk;318;Skørping Fjernvarme;Kedel;Kedel;fvv;1995-01-01 00:00:00;;0;2;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2172;1998;1998-2;Skørping Varmeværk;9520;Skørping;840;Fjernvarmeværk;318;Skørping Fjernvarme;Euro Therm kedel incl. røgvasker;Kedel;fvv;2008-03-16 00:00:00;;0;8,5;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;2172;1998;1998-3;Skørping Varmeværk;9520;Skørping;840;Fjernvarmeværk;318;Skørping Fjernvarme;Solvarmeanlæg - 2000m2;Solvarme;fvv;2012-05-01 00:00:00;;0;1,4;solenergi;solenergi;;0;;;;0;;;1;;;
2025;2172;1998;1998-4;Skørping Varmeværk;9520;Skørping;840;Fjernvarmeværk;318;Skørping Fjernvarme;Solvarme - etape 2;Solvarme;fvv;2015-09-01 00:00:00;;0;3,7;solenergi;solenergi;;0;;;;0;;;1;;;
2025;2172;1998;1998-5;Skørping Varmeværk;9520;Skørping;840;Fjernvarmeværk;318;Skørping Fjernvarme;Oliekedel Danstoker;Kedel;fvv;2021-11-16 00:00:00;;0;10;gasolie;olie;;1;;;;0;;;;;;
2025;2172;1998;1998-6;Skørping Varmeværk;9520;Skørping;840;Fjernvarmeværk;318;Skørping Fjernvarme;Danstoker fliskedel incl.røgvasker og varmepumpe;Kedel;fvv;2021-09-03 00:00:00;;0;5,5;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;2184;330;330-1;HOFOR ENERGIPRODUKTION A/S;2300;København S;101;Centralt værk;2;Storkøbenhavns Fjernvarme;AMV1;Dampturbine;cev;1971-01-01 00:00:00;;64;251;traepiller;fast biomasse;;0,004236177;;;;0,995763823;;;;;;
2025;2184;330;330-6;HOFOR ENERGIPRODUKTION A/S;2300;København S;101;Centralt værk;2;Storkøbenhavns Fjernvarme;AMV4;Dampturbine;cev;2019-09-01 00:00:00;;150;400;skovflis;fast biomasse;;0,006437539;;;;0,993562461;;;;;;
2025;2185;80;80-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 1;Kedel;fvv;1991-10-15 00:00:00;;0;5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;80;80-2;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 2;Kedel;fvv;1991-10-15 00:00:00;;0;10;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;80;80-3;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;kedel 3;Kedel;fvv;1991-10-15 00:00:00;;0;10;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;227;227-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 1;Kedel;fvv;1963-04-01 00:00:00;;0;8,37;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;227;227-2;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 2;Kedel;fvv;1965-01-01 00:00:00;;0;8,37;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;227;227-3;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 3;Kedel;fvv;1967-01-01 00:00:00;;0;9,36;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;227;227-4;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 4;Kedel;fvv;1970-01-01 00:00:00;;0;9,36;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;228;228-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 1;Kedel;fvv;1967-01-01 00:00:00;;0;8,37;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;228;228-2;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 2;Kedel;fvv;1974-01-01 00:00:00;;0;10,47;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;228;228-3;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Kedel 3;Kedel;fvv;2012-12-01 00:00:00;;0;9;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;283;283-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Decentralt værk;148;Horsens Fjernvarme;HOV naturgasturbine;Kombianlæg;kvt;1992-01-01 00:00:00;;26;27;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;283;283-2;FJERNVARME HORSENS A/S;8700;Horsens;615;Decentralt værk;148;Horsens Fjernvarme;HOV 2 affaldskedler;Kombianlæg;kvt;1992-01-01 00:00:00;;7;33;affald;affald;;0,000149199;;0,969211493;;0,030639308;;;;;;
2025;2185;283;283-4;FJERNVARME HORSENS A/S;8700;Horsens;615;Decentralt værk;148;Horsens Fjernvarme;Fjernvarme Horsens A/S - LV VP;Varmepumpe Luft;fvv;2021-11-01 00:00:00;;0;15;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,310563198;0,689436802
2025;2185;1443;1443-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Varmecentral Syd;Kedel;fvv;1999-04-01 00:00:00;;0;14;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2185;2363;2363-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Flisværk;Kedel;fvv;2017-11-16 00:00:00;;0;30;skovflis;fast biomasse;;0;;;;1;;;;;;
2025;2185;2410;2410-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Varmepumpe;Varmepumpe Overskudsvarme;fvv;2019-12-18 00:00:00;;0;10,786;braendselsfrit;braendselsfrit;;0;;;;0;;0,824712267;;;0,175287733;
2025;2185;2411;2411-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Elkedel;Elpatron;fvv;2021-03-22 00:00:00;;0;15;elektricitet;elektricitet;;0;;;;0;;;;;1;
2025;2185;2477;2477-1;FJERNVARME HORSENS A/S;8700;Horsens;615;Fjernvarmeværk;148;Horsens Fjernvarme;Varmepumpe;Varmepumpe Overskudsvarme;fvv;2024-01-01 00:00:00;;0;8,3;braendselsfrit;braendselsfrit;;0;;;;0;;0,690868341;;;0,309131659;
2025;2210;2190;2190-1;Kolind Fjernvarmeværk A.M.B.A;8560;Kolind;706;Fjernvarmeværk;211;Kolind Fjernvarme;Halmkedel;Kedel;fvv;2010-12-23 00:00:00;;0;5;halm;fast biomasse;;0;;;;1;;;;;;
2025;2210;2190;2190-2;Kolind Fjernvarmeværk A.M.B.A;8560;Kolind;706;Fjernvarmeværk;211;Kolind Fjernvarme;oliekedel;Kedel;fvv;2010-12-23 00:00:00;;0;6,3;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2211;1130;1130-3;Virksomhed 30906551 A/S;5471;Søndersø;480;Erhvervsværk;;;Caterpillar 3520 SITA E;Forbrændingsmotor;pev;2002-06-01 00:00:00;;1,75;2,15;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2211;1130;1130-5;Virksomhed 30906551 A/S;5471;Søndersø;480;Erhvervsværk;;;Caterpillar 3516 SITA B;Forbrændingsmotor;pev;2000-06-01 00:00:00;;1,178;1,5;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2211;1130;1130-6;Virksomhed 30906551 A/S;5471;Søndersø;480;Erhvervsværk;;;Caterpillar 3516 SITA A;Forbrændingsmotor;pev;1997-04-01 00:00:00;;1,047;1,3;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2213;1107;1107-1;GRAFF Growing A/S;8471;Sabro;751;Erhvervsværk;;;Graff Aps;Forbrændingsmotor;pev;1999-10-10 00:00:00;;1,47;2,24;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2214;426;426-2;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Decentralt værk;34;Ringsted Fjernvarme;Motor 20;Forbrændingsmotor;kvt;1997-01-01 00:00:00;;5,5;6,5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2214;426;426-3;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Decentralt værk;34;Ringsted Fjernvarme;Motor 30;Forbrændingsmotor;kvt;1997-01-01 00:00:00;;5,5;6,5;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2214;428;428-1;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Central Syd;Kedel;fvv;1970-01-01 00:00:00;;0;8;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2214;429;429-1;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Central Nord;Kedel;fvv;1970-01-01 00:00:00;;0;9;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2214;1213;1213-1;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Lokalt værk;888;Blokvarme mv;Gasmotor;Forbrændingsmotor;kvt;1995-09-09 00:00:00;;1,03;1,45;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2214;1213;1213-2;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Lokalt værk;888;Blokvarme mv;Naturgaskedel;Kedel;fvv;1985-01-31 00:00:00;;0;4,27;naturgas;naturgas;;0;1;;;0;;;;;;
2025;2214;1680;1680-2;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Halmkedel 1+2;Kedel;fvv;2009-05-01 00:00:00;;0;17;halm;fast biomasse;;0;;;;1;;;;;;
2025;2214;2183;2183-2;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Kedel 1;Kedel;fvv;1979-01-01 00:00:00;;0;4,65;fuelolie;olie;;1;;;;0;;;;;;
2025;2214;2183;2183-3;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Kedel 2;Kedel;fvv;1979-01-01 00:00:00;;0;4,65;gasolie;olie;;1;;;;0;;;;;;
2025;2214;2183;2183-4;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Kedel 3;Kedel;fvv;1966-01-01 00:00:00;;0;7,32;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2214;2283;2283-1;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Erhvervsværk;34;Ringsted Fjernvarme;Overskudsvarme fra Fælleskrematoriet;Overskudsvarme;pvp;2013-04-23 00:00:00;;0;2;braendselsfrit;braendselsfrit;;0;;;;0;;1;;;;
2025;2214;2414;2414-1;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Varmepumpe - luft + andet;Varmepumpe Anden;fvv;2021-06-08 00:00:00;;0;10;omgivelsesvarme;omgivelsesvarme;;0;;;;0;;;;;0,316837489;0,683162511
2025;2214;2483;2483-1;RINGSTED FJERNVARME A/S;4100;Ringsted;329;Fjernvarmeværk;34;Ringsted Fjernvarme;Halmkedel 1;Kedel;fvv;2024-10-01 00:00:00;;0;14,4;halm;fast biomasse;;0;;;;1;;;;;;
2025;2217;808;808-3;BIOFOS SPILDEVANDSCENTER AVEDØRE A/S;2650;Hvidovre;167;Lokalt værk;2;Storkøbenhavns Fjernvarme;Kedel 1;Kedel;pvp;2012-01-01 00:00:00;;0;0,94;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2217;808;808-4;BIOFOS SPILDEVANDSCENTER AVEDØRE A/S;2650;Hvidovre;167;Lokalt værk;2;Storkøbenhavns Fjernvarme;Kedel 2;Kedel;pvp;2012-01-01 00:00:00;;0;0,94;Ej i drift i 2025;Ej i drift i 2025;;;;;;;;;;;;
2025;2217;808;808-5;BIOFOS SPILDEVANDSCENTER AVEDØRE A/S;2650;Hvidovre;167;Lokalt værk;2;Storkøbenhavns Fjernvarme;Motor 3;Forbrændingsmotor;pev;2006-06-01 00:00:00;;1,06;1,35;biogas;biogas;;0;;;1;0;;;;;;
2025;2228;655;655-3;Energi Vegger A M B A;9240;Nibe;820;Decentralt værk;336;Vegger Fjernvarme;Kedlen;Kedel;fvv;1990-01-01 00:00:00;;0;1,1;biogas;biogas;;0;;;1;0;;;;;;
2025;2228;655;655-7;Energi Vegger A M B A;9240;Nibe;820;Decentralt værk;336;Vegger Fjernvarme;Motor 1;Forbrændingsmotor;kvt;2014-08-21 00:00:00;;0,635;0,925;biogas;biogas;;0;;;1;0;;;;;;
2025;2228;655;655-8;Energi Vegger A M B A;9240;Nibe;820;Decentralt værk;336;Vegger Fjernvarme;Motor 4;Forbrændingsmotor;kvt;2016-09-15 00:00:00;;0,635;0,93;biogas;biogas;;0;;;1;0;;;;;;
